"x";"y";"Month";"MR";"MT";"MV"
148,95;-35,4;"03";68,0033333333315;23,7379569892473;1,73212745627889
148,95;-35,4;"04";76,6599999999981;19,1422222222222;1,1948658531987
148,95;-35,4;"05";68,873333333331;14,4848387096774;0,801331351497161
148,95;-35,4;"06";49,5333333333308;11,3522222222222;0,632362016472552
148,95;-35,4;"07";76,7166666666638;10,3440860215054;0,606475831864662
148,95;-35,4;"08";84,3699999999971;11,9818279569892;0,708433366622976
148,95;-35,4;"09";83,406666666664;15,0514444444444;0,936546004389723
148,95;-35,4;"10";89,396666666664;18,5335483870968;1,23141365892464
148,95;-35,4;"11";80,4866666666644;21,7741111111111;1,59906789332628
148,95;-35,4;"12";66,1799999999979;25,005376344086;2,05436330748502
149;-35,4;"01";71,9166666666647;26,9476344086022;2,30460540294968
149;-35,4;"02";58,5899999999982;26,7081732348112;2,1972199368494
149;-35,4;"03";62,1366666666648;23,8763440860215;1,74631027052159
149;-35,4;"04";67,9899999999981;19,3162222222222;1,21026361215446
149;-35,4;"05";61,0633333333312;14,6874193548387;0,816861481964588
149;-35,4;"06";40,6099999999978;11,5497777777778;0,645174728698201
149;-35,4;"07";62,786666666664;10,5666666666667;0,621668142112353
149;-35,4;"08";68,5966666666639;12,2123655913978;0,72501900641508
149;-35,4;"09";74,5366666666641;15,2583333333333;0,952742351922724
149;-35,4;"10";79,0066666666641;18,7176344086022;1,24924449480029
149;-35,4;"11";73,1566666666643;21,9486666666667;1,62029185616308
149;-35,4;"12";62,7599999999981;25,1650537634409;2,07670939532659
149,05;-35,4;"01";67,0166666666648;27,3710752688172;2,3677147315074
149,05;-35,4;"02";59,8866666666651;27,123711001642;2,25654825508619
149,05;-35,4;"03";56,7999999999982;24,3190322580645;1,79737020412119
149,05;-35,4;"04";61,0666666666649;19,8073333333333;1,25468049229847
149,05;-35,4;"05";52,2733333333314;15,1967741935484;0,853406782544428
149,05;-35,4;"06";33,6533333333312;12,0467777777778;0,675777636948559
149,05;-35,4;"07";48,8599999999977;11,1018279569892;0,653370108158999
149,05;-35,4;"08";56,676666666664;12,7660215053763;0,760566761993593
149,05;-35,4;"09";64,4166666666644;15,7658888888889;0,988318852749136
149,05;-35,4;"10";66,3633333333309;19,1925806451613;1,29040599241052
149,05;-35,4;"11";67,8366666666644;22,4233333333333;1,67388055993451
149,05;-35,4;"12";59,4666666666648;25,6101075268817;2,13580639099562
149,1;-35,4;"01";63,256666666665;27,0556989247312;2,31835477076551
149,1;-35,4;"02";55,3899999999984;26,7852955665025;2,20323365743781
149,1;-35,4;"03";54,846666666665;23,9810752688172;1,75161251730175
149,1;-35,4;"04";55,9633333333316;19,5024444444444;1,22450408346123
149,1;-35,4;"05";53,0566666666649;14,9303225806452;0,835763936033172
149,1;-35,4;"06";31,199999999998;11,7934444444444;0,66218427563707
149,1;-35,4;"07";46,1633333333311;10,8465591397849;0,640917825586693
149,1;-35,4;"08";52,9966666666642;12,4909677419355;0,745849481497401
149,1;-35,4;"09";58,4033333333309;15,5015555555556;0,971375377070573
149,1;-35,4;"10";64,6866666666643;18,9255913978495;1,26992467939854
149,1;-35,4;"11";66,6866666666645;22,1332222222222;1,64300736195511
149,1;-35,4;"12";53,0566666666647;25,3205376344086;2,09715748166525
149,15;-35,4;"01";62,0233333333315;26,8272043010753;2,28041313112743
149,15;-35,4;"02";52,1766666666652;26,5345484400657;2,16061571643601
149,15;-35,4;"03";53,4033333333316;23,7412903225806;1,71649615614004
149,15;-35,4;"04";55,2733333333316;19,2982222222222;1,20263922506736
149,15;-35,4;"05";52,3899999999981;14,7669892473118;0,82453889452642
149,15;-35,4;"06";30,6033333333313;11,6342222222222;0,653340032365587
149,15;-35,4;"07";45,8266666666645;10,695376344086;0,633632439983788
149,15;-35,4;"08";51,0799999999975;12,3251612903226;0,736400069873179
149,15;-35,4;"09";58,0199999999979;15,3347777777778;0,959677955831091
149,15;-35,4;"10";66,8099999999975;18,7511827956989;1,25525652878387
149,15;-35,4;"11";66,4766666666644;21,9391111111111;1,62068920999765
149,15;-35,4;"12";52,3066666666648;25,1196774193548;2,06764553919915
149,2;-35,4;"01";60,5899999999979;26,6572043010753;2,24890995299624
149,2;-35,4;"02";52,2199999999985;26,3456362889984;2,12529020448978
149,2;-35,4;"03";52,9833333333317;23,5750537634409;1,68894135582671
149,2;-35,4;"04";54,5399999999984;19,1691111111111;1,18647463401986
149,2;-35,4;"05";50,3299999999982;14,6787096774194;0,817021717715968
149,2;-35,4;"06";30,6199999999981;11,5534444444444;0,647735393842061
149,2;-35,4;"07";44,9766666666649;10,6211827956989;0,62963705119747
149,2;-35,4;"08";49,9633333333311;12,2398924731183;0,731214442160181
149,2;-35,4;"09";58,2499999999977;15,2437777777778;0,952614425081346
149,2;-35,4;"10";66,853333333331;18,647311827957;1,24488291565769
149,2;-35,4;"11";67,4233333333311;21,8097777777778;1,60360086494022
149,2;-35,4;"12";51,6366666666648;24,985376344086;2,04583219350666
149,25;-35,4;"01";NA;NA;NA
149,25;-35,4;"02";NA;NA;NA
149,25;-35,4;"03";NA;NA;NA
149,25;-35,4;"04";NA;NA;NA
149,25;-35,4;"05";NA;NA;NA
149,25;-35,4;"06";NA;NA;NA
149,25;-35,4;"07";NA;NA;NA
149,25;-35,4;"08";NA;NA;NA
149,25;-35,4;"09";NA;NA;NA
149,25;-35,4;"10";NA;NA;NA
149,25;-35,4;"11";NA;NA;NA
149,25;-35,4;"12";NA;NA;NA
149,3;-35,4;"01";NA;NA;NA
149,3;-35,4;"02";NA;NA;NA
149,3;-35,4;"03";NA;NA;NA
149,3;-35,4;"04";NA;NA;NA
149,3;-35,4;"05";NA;NA;NA
149,3;-35,4;"06";NA;NA;NA
149,3;-35,4;"07";NA;NA;NA
149,3;-35,4;"08";NA;NA;NA
149,3;-35,4;"09";NA;NA;NA
149,3;-35,4;"10";NA;NA;NA
149,3;-35,4;"11";NA;NA;NA
149,3;-35,4;"12";NA;NA;NA
149,35;-35,4;"01";NA;NA;NA
149,35;-35,4;"02";NA;NA;NA
149,35;-35,4;"03";NA;NA;NA
149,35;-35,4;"04";NA;NA;NA
149,35;-35,4;"05";NA;NA;NA
149,35;-35,4;"06";NA;NA;NA
149,35;-35,4;"07";NA;NA;NA
149,35;-35,4;"08";NA;NA;NA
149,35;-35,4;"09";NA;NA;NA
149,35;-35,4;"10";NA;NA;NA
149,35;-35,4;"11";NA;NA;NA
149,35;-35,4;"12";NA;NA;NA
149,4;-35,4;"01";NA;NA;NA
149,4;-35,4;"02";NA;NA;NA
149,4;-35,4;"03";NA;NA;NA
149,4;-35,4;"04";NA;NA;NA
149,4;-35,4;"05";NA;NA;NA
149,4;-35,4;"06";NA;NA;NA
149,4;-35,4;"07";NA;NA;NA
149,4;-35,4;"08";NA;NA;NA
149,4;-35,4;"09";NA;NA;NA
149,4;-35,4;"10";NA;NA;NA
149,4;-35,4;"11";NA;NA;NA
149,4;-35,4;"12";NA;NA;NA
149,45;-35,4;"01";NA;NA;NA
149,45;-35,4;"02";NA;NA;NA
149,45;-35,4;"03";NA;NA;NA
149,45;-35,4;"04";NA;NA;NA
149,45;-35,4;"05";NA;NA;NA
149,45;-35,4;"06";NA;NA;NA
149,45;-35,4;"07";NA;NA;NA
149,45;-35,4;"08";NA;NA;NA
149,45;-35,4;"09";NA;NA;NA
149,45;-35,4;"10";NA;NA;NA
149,45;-35,4;"11";NA;NA;NA
149,45;-35,4;"12";NA;NA;NA
148,7;-35,45;"01";NA;NA;NA
148,7;-35,45;"02";NA;NA;NA
148,7;-35,45;"03";NA;NA;NA
148,7;-35,45;"04";NA;NA;NA
148,7;-35,45;"05";NA;NA;NA
148,7;-35,45;"06";NA;NA;NA
148,7;-35,45;"07";NA;NA;NA
148,7;-35,45;"08";NA;NA;NA
148,7;-35,45;"09";NA;NA;NA
148,7;-35,45;"10";NA;NA;NA
148,7;-35,45;"11";NA;NA;NA
148,7;-35,45;"12";NA;NA;NA
148,75;-35,45;"01";93,0199999999981;24,4569892473118;1,93975341164617
148,75;-35,45;"02";62,8099999999979;24,3355295566502;1,86116511698182
148,75;-35,45;"03";81,8099999999977;21,368064516129;1,46211835028984
148,75;-35,45;"04";101,853333333331;16,6572222222222;0,981983213366734
148,75;-35,45;"05";95,5666666666638;12,0225806451613;0,645410644883911
148,75;-35,45;"06";85,8833333333304;8,92544444444444;0,502628014994164
148,75;-35,45;"07";141,109999999997;7,72709677419355;0,466528401259453
148,75;-35,45;"08";136,369999999996;9,16182795698925;0,542361354651631
148,75;-35,45;"09";108,38333333333;12,4123333333333;0,762058952136172
148,75;-35,45;"10";129,166666666664;16,0740860215054;1,02829650435797
148,75;-35,45;"11";95,1099999999972;19,2826666666667;1,33640968720118
148,75;-35,45;"12";78,2199999999977;22,4852688172043;1,71810282247682
148,8;-35,45;"01";100,883333333331;23,6554838709677;1,8290915487274
148,8;-35,45;"02";65,7933333333314;23,528341543514;1,75147926842607
148,8;-35,45;"03";84,4466666666645;20,5533333333333;1,37025155814425
148,8;-35,45;"04";110,396666666665;15,8982222222222;0,921633341713912
148,8;-35,45;"05";93,7833333333306;11,3161290322581;0,604809073579087
148,8;-35,45;"06";89,7533333333302;8,23211111111111;0,469194794069562
148,8;-35,45;"07";158,646666666663;7,00720430107527;0,435098664486601
148,8;-35,45;"08";137,76333333333;8,39064516129032;0,506457093005539
148,8;-35,45;"09";109,356666666664;11,6551111111111;0,720408762809303
148,8;-35,45;"10";139,296666666663;15,3477419354839;0,977804472265384
148,8;-35,45;"11";98,936666666664;18,5312222222222;1,26735124568144
148,8;-35,45;"12";79,9799999999977;21,7050537634409;1,62538823578306
148,85;-35,45;"01";98,319999999998;23,9343010752688;1,86452935075247
148,85;-35,45;"02";64,6966666666647;23,7787972085386;1,78084811069567
148,85;-35,45;"03";83,749999999998;20,830752688172;1,39703144898979
148,85;-35,45;"04";108,136666666665;16,2161111111111;0,946181849270231
148,85;-35,45;"05";89,1533333333306;11,6516129032258;0,625933205348349
148,85;-35,45;"06";83,8366666666639;8,57788888888889;0,488313509432806
148,85;-35,45;"07";146,269999999997;7,4047311827957;0,457039794357874
148,85;-35,45;"08";134,066666666663;8,81161290322581;0,531951410515654
148,85;-35,45;"09";108,256666666664;12,0494444444444;0,747286400331391
148,85;-35,45;"10";136,516666666664;15,6888172043011;1,00596168585602
148,85;-35,45;"11";97,636666666664;18,8524444444444;1,29815216478374
148,85;-35,45;"12";79,4133333333312;22,0232258064516;1,66310921546913
148,9;-35,45;"01";91,6933333333315;24,8941935483871;1,99649975031454
148,9;-35,45;"02";62,5133333333315;24,699421182266;1,90385244907031
148,9;-35,45;"03";79,6333333333314;21,8055913978495;1,5034851202561
148,9;-35,45;"04";97,9633333333313;17,2185555555556;1,02792009615236
148,9;-35,45;"05";82,3233333333307;12,6438709677419;0,68881567015603
148,9;-35,45;"06";71,0133333333304;9,581;0,54262911323044
148,9;-35,45;"07";120,059999999997;8,48870967741936;0,514664862433108
148,9;-35,45;"08";116,726666666663;9,96860215053763;0,59747302002644
148,9;-35,45;"09";101,549999999997;13,1462222222222;0,817897827840514
148,9;-35,45;"10";119,816666666664;16,6921505376344;1,08549777899859
148,9;-35,45;"11";92,9699999999976;19,8423333333333;1,39481948708495
148,9;-35,45;"12";75,4233333333312;23,0358064516129;1,78880941613067
148,95;-35,45;"01";79,6666666666648;26,2382795698925;2,19419990886924
148,95;-35,45;"02";62,7799999999982;26,0235837438424;2,09482317035054
148,95;-35,45;"03";72,2666666666648;23,1776344086022;1,66364784541149
148,95;-35,45;"04";84,1633333333316;18,6111111111111;1,14879664886329
148,95;-35,45;"05";73,6233333333311;13,9965591397849;0,774382446217601
148,95;-35,45;"06";57,9899999999977;10,8978888888889;0,612794873317083
148,95;-35,45;"07";87,3966666666643;9,8847311827957;0,587972509172014
148,95;-35,45;"08";92,4466666666639;11,4865591397849;0,68490324207852
148,95;-35,45;"09";89,4699999999974;14,5763333333333;0,911307672891352
148,95;-35,45;"10";94,7166666666642;18,0444086021505;1,19511636070987
148,95;-35,45;"11";84,7666666666643;21,2195555555556;1,53871631705099
148,95;-35,45;"12";70,5666666666647;24,430752688172;1,97277711081889
149;-35,45;"01";74,1033333333312;26,3936559139785;2,21641963095434
149;-35,45;"02";57,9233333333315;26,1644006568145;2,11391140556724
149;-35,45;"03";65,3199999999981;23,3324731182796;1,67905057411521
149;-35,45;"04";73,8466666666648;18,8057777777778;1,16571885397037
149;-35,45;"05";64,3433333333311;14,2134408602151;0,789255349802715
149;-35,45;"06";44,6866666666643;11,1086666666667;0,625269735455513
149;-35,45;"07";70,333333333331;10,1220430107527;0,60264668164234
149;-35,45;"08";72,7466666666637;11,7355913978495;0,701886594223399
149;-35,45;"09";79,5299999999974;14,8007777777778;0,92767256733444
149;-35,45;"10";83,0999999999974;18,2441935483871;1,21335814013596
149;-35,45;"11";77,1733333333309;21,4141111111111;1,56087975697385
149;-35,45;"12";63,6866666666648;24,6158064516129;1,9985296767886
149,05;-35,45;"01";64,1266666666648;27,2062365591398;2,33794923708323
149,05;-35,45;"02";57,006666666665;26,9683702791461;2,22996541381629
149,05;-35,45;"03";57,7399999999982;24,1745161290323;1,77789608134377
149,05;-35,45;"04";62,716666666665;19,6945555555556;1,24550672239727
149,05;-35,45;"05";54,1566666666647;15,1066666666667;0,850765765914994
149,05;-35,45;"06";35,5566666666647;11,9694444444444;0,674686365806394
149,05;-35,45;"07";51,1699999999978;11,04;0,654304372735562
149,05;-35,45;"08";56,2999999999975;12,6998924731183;0,760886985271849
149,05;-35,45;"09";66,3799999999974;15,6983333333333;0,988224391837915
149,05;-35,45;"10";68,1333333333308;19,0917204301075;1,28355827208168
149,05;-35,45;"11";69,9099999999978;22,2752222222222;1,65455375442902
149,05;-35,45;"12";57,559999999998;25,4475268817204;2,10892686834258
149,1;-35,45;"01";62,2666666666649;27,0012903225806;2,30432965832372
149,1;-35,45;"02";53,6999999999984;26,7428776683087;2,19232017448285
149,1;-35,45;"03";54,7699999999981;23,9586021505376;1,74652736029958
149,1;-35,45;"04";58,176666666665;19,5115555555556;1,22612246899141
149,1;-35,45;"05";51,6466666666647;14,9634408602151;0,841305260456377
149,1;-35,45;"06";32,3466666666646;11,8377777777778;0,668421188642581
149,1;-35,45;"07";47,6899999999978;10,9115053763441;0,648678412424621
149,1;-35,45;"08";51,583333333331;12,5577419354839;0,753905482301789
149,1;-35,45;"09";60,5599999999974;15,5544444444444;0,979186813682318
149,1;-35,45;"10";65,2466666666642;18,9410752688172;1,27226638966991
149,1;-35,45;"11";67,4166666666643;22,1046666666667;1,63635917408599
149,1;-35,45;"12";53,6299999999981;25,2666666666667;2,08316147314605
149,15;-35,45;"01";66,1866666666645;25,9841935483871;2,14705705796519
149,15;-35,45;"02";48,7299999999984;25,7019417077176;2,03339903775101
149,15;-35,45;"03";55,8333333333316;22,9058064516129;1,61324499345595
149,15;-35,45;"04";60,6999999999982;18,495;1,1305932254427
149,15;-35,45;"05";55,5933333333315;14,0035483870968;0,776037544941389
149,15;-35,45;"06";33,4566666666647;10,9064444444444;0,614873777056734
149,15;-35,45;"07";55,0533333333312;9,95881720430108;0,5978413547239
149,15;-35,45;"08";54,5199999999977;11,5417204301075;0,694162886838118
149,15;-35,45;"09";62,9966666666644;14,5826666666667;0,914349813958009
149,15;-35,45;"10";71,0933333333308;17,9996774193548;1,19463600381728
149,15;-35,45;"11";68,9699999999975;21,1177777777778;1,52805527307921
149,15;-35,45;"12";53,2899999999981;24,2861290322581;1,95022027505341
149,2;-35,45;"01";NA;NA;NA
149,2;-35,45;"02";NA;NA;NA
149,2;-35,45;"03";NA;NA;NA
149,2;-35,45;"04";NA;NA;NA
149,2;-35,45;"05";NA;NA;NA
149,2;-35,45;"06";NA;NA;NA
149,2;-35,45;"07";NA;NA;NA
149,2;-35,45;"08";NA;NA;NA
149,2;-35,45;"09";NA;NA;NA
149,2;-35,45;"10";NA;NA;NA
149,2;-35,45;"11";NA;NA;NA
149,2;-35,45;"12";NA;NA;NA
149,25;-35,45;"01";NA;NA;NA
149,25;-35,45;"02";NA;NA;NA
149,25;-35,45;"03";NA;NA;NA
149,25;-35,45;"04";NA;NA;NA
149,25;-35,45;"05";NA;NA;NA
149,25;-35,45;"06";NA;NA;NA
149,25;-35,45;"07";NA;NA;NA
149,25;-35,45;"08";NA;NA;NA
149,25;-35,45;"09";NA;NA;NA
149,25;-35,45;"10";NA;NA;NA
149,25;-35,45;"11";NA;NA;NA
149,25;-35,45;"12";NA;NA;NA
149,3;-35,45;"01";NA;NA;NA
149,3;-35,45;"02";NA;NA;NA
149,3;-35,45;"03";NA;NA;NA
149,3;-35,45;"04";NA;NA;NA
149,3;-35,45;"05";NA;NA;NA
149,3;-35,45;"06";NA;NA;NA
149,3;-35,45;"07";NA;NA;NA
149,3;-35,45;"08";NA;NA;NA
149,3;-35,45;"09";NA;NA;NA
149,3;-35,45;"10";NA;NA;NA
149,3;-35,45;"11";NA;NA;NA
149,3;-35,45;"12";NA;NA;NA
149,35;-35,45;"01";NA;NA;NA
149,35;-35,45;"02";NA;NA;NA
149,35;-35,45;"03";NA;NA;NA
149,35;-35,45;"04";NA;NA;NA
149,35;-35,45;"05";NA;NA;NA
149,35;-35,45;"06";NA;NA;NA
149,35;-35,45;"07";NA;NA;NA
149,35;-35,45;"08";NA;NA;NA
149,35;-35,45;"09";NA;NA;NA
149,35;-35,45;"10";NA;NA;NA
149,35;-35,45;"11";NA;NA;NA
149,35;-35,45;"12";NA;NA;NA
149,4;-35,45;"01";NA;NA;NA
149,4;-35,45;"02";NA;NA;NA
149,4;-35,45;"03";NA;NA;NA
149,4;-35,45;"04";NA;NA;NA
149,4;-35,45;"05";NA;NA;NA
149,4;-35,45;"06";NA;NA;NA
149,4;-35,45;"07";NA;NA;NA
149,4;-35,45;"08";NA;NA;NA
149,4;-35,45;"09";NA;NA;NA
149,4;-35,45;"10";NA;NA;NA
149,4;-35,45;"11";NA;NA;NA
149,4;-35,45;"12";NA;NA;NA
149,45;-35,45;"01";NA;NA;NA
149,45;-35,45;"02";NA;NA;NA
149,45;-35,45;"03";NA;NA;NA
149,45;-35,45;"04";NA;NA;NA
149,45;-35,45;"05";NA;NA;NA
149,45;-35,45;"06";NA;NA;NA
149,45;-35,45;"07";NA;NA;NA
149,45;-35,45;"08";NA;NA;NA
149,45;-35,45;"09";NA;NA;NA
149,45;-35,45;"10";NA;NA;NA
149,45;-35,45;"11";NA;NA;NA
149,45;-35,45;"12";NA;NA;NA
148,7;-35,5;"01";NA;NA;NA
148,7;-35,5;"02";NA;NA;NA
148,7;-35,5;"03";NA;NA;NA
148,7;-35,5;"04";NA;NA;NA
148,7;-35,5;"05";NA;NA;NA
148,7;-35,5;"06";NA;NA;NA
148,7;-35,5;"07";NA;NA;NA
148,7;-35,5;"08";NA;NA;NA
148,7;-35,5;"09";NA;NA;NA
148,7;-35,5;"10";NA;NA;NA
148,7;-35,5;"11";NA;NA;NA
148,7;-35,5;"12";NA;NA;NA
148,75;-35,5;"01";101,373333333331;23,0998924731183;1,75586592339941
148,75;-35,5;"02";65,7266666666646;23,0290558292282;1,68963746564961
148,75;-35,5;"03";84,9666666666646;20,021935483871;1,31676127146329
148,75;-35,5;"04";110,026666666664;15,3534444444444;0,882119375487996
148,75;-35,5;"05";97,5666666666638;10,7830107526882;0,57614137598023
148,75;-35,5;"06";93,239999999997;7,68277777777778;0,443505101048698
148,75;-35,5;"07";169,289999999997;6,40827956989247;0,406774581758486
148,75;-35,5;"08";130,966666666663;7,75032258064516;0,473815984000522
148,75;-35,5;"09";109,04333333333;11,0372222222222;0,684166696452432
148,75;-35,5;"10";132,96333333333;14,7815053763441;0,935637362333395
148,75;-35,5;"11";98,9099999999972;17,9577777777778;1,21345168289211
148,75;-35,5;"12";82,4066666666642;21,1002150537634;1,55229575348798
148,8;-35,5;"01";106,283333333331;22,4101075268817;1,66893177814381
148,8;-35,5;"02";68,5166666666646;22,3348193760263;1,60308086909354
148,8;-35,5;"03";90,2399999999979;19,329247311828;1,24568525474238
148,8;-35,5;"04";115,753333333331;14,7052222222222;0,835570215334495
148,8;-35,5;"05";96,0566666666639;10,1735483870968;0,544233272444978
148,8;-35,5;"06";96,3333333333302;7,07988888888889;0,416510228232688
148,8;-35,5;"07";185,90333333333;5,77731182795699;0,381107021023029
148,8;-35,5;"08";128,056666666663;7,08;0,445440443082442
148,8;-35,5;"09";112,126666666664;10,3717777777778;0,650104107235869
148,8;-35,5;"10";137,486666666664;14,1450537634409;0,894614599200506
148,8;-35,5;"11";100,759999999997;17,3086666666667;1,15874415737887
148,8;-35,5;"12";84,3733333333311;20,4322580645161;1,47984587891448
148,85;-35,5;"01";94,579999999998;24,1035483870968;1,88567437580036
148,85;-35,5;"02";62,8733333333314;23,949552545156;1,80247155383095
148,85;-35,5;"03";84,8099999999979;21,0152688172043;1,41710173881823
148,85;-35,5;"04";103,169999999998;16,4283333333333;0,965237740708722
148,85;-35,5;"05";88,0233333333306;11,8723655913979;0,643587560511084
148,85;-35,5;"06";77,9633333333305;8,81555555555556;0,504826481325759
148,85;-35,5;"07";127,349999999997;7,66956989247312;0,474630041929182
148,85;-35,5;"08";122,17333333333;9,0894623655914;0,550762895799132
148,85;-35,5;"09";107,286666666664;12,3122222222222;0,76797414428658
148,85;-35,5;"10";122,419999999997;15,9074193548387;1,02511597899019
148,85;-35,5;"11";94,6599999999972;19,0341111111111;1,31461363638441
148,85;-35,5;"12";80,0599999999976;22,1905376344086;1,6808771991922
148,9;-35,5;"01";100,106666666665;23,191935483871;1,76269438108129
148,9;-35,5;"02";64,9133333333312;23,0420279146141;1,68192506444186
148,9;-35,5;"03";88,2066666666646;20,0931182795699;1,31545622630786
148,9;-35,5;"04";107,239999999998;15,5505555555556;0,895466667612394
148,9;-35,5;"05";85,1066666666639;11,0483870967742;0,594134921548508
148,9;-35,5;"06";78,6899999999971;7,98466666666667;0,462252788833446
148,9;-35,5;"07";144,866666666663;6,80408602150538;0,433555134169517
148,9;-35,5;"08";112,826666666663;8,17344086021505;0,505556401722534
148,9;-35,5;"09";107,189999999997;11,4138888888889;0,71614326669938
148,9;-35,5;"10";129,609999999997;15,0588172043011;0,964314452566767
148,9;-35,5;"11";96,1666666666641;18,1754444444444;1,23577015002569
148,9;-35,5;"12";80,153333333331;21,2963440860215;1,57542624622583
148,95;-35,5;"01";92,0433333333313;23,8808602150538;1,85134490027383
148,95;-35,5;"02";62,2733333333312;23,6902257799672;1,76172918008521
148,95;-35,5;"03";81,4166666666646;20,7797849462366;1,38459412675071
148,95;-35,5;"04";96,2066666666646;16,2806666666667;0,95154698231154
148,95;-35,5;"05";78,0399999999974;11,7850537634409;0,639300713275549
148,95;-35,5;"06";64,5666666666638;8,73944444444444;0,502464966695342
148,95;-35,5;"07";118,196666666664;7,6410752688172;0,477539634223907
148,95;-35,5;"08";97,7399999999968;9,05989247311828;0,555222490181526
148,95;-35,5;"09";98,4633333333306;12,2537777777778;0,769749498218298
148,95;-35,5;"10";116,476666666664;15,8154838709677;1,0232547039066
148,95;-35,5;"11";90,5033333333308;18,9053333333333;1,30350402402381
148,95;-35,5;"12";74,8699999999979;22,0345161290323;1,66210625780526
149;-35,5;"01";74,0866666666645;25,7484946236559;2,1177719224685
149;-35,5;"02";56,939999999998;25,5229269293924;2,01799553641851
149;-35,5;"03";68,3533333333312;22,6893548387097;1,60191719336535
149;-35,5;"04";77,9933333333314;18,2054444444444;1,11508366082278
149;-35,5;"05";65,8333333333309;13,6555913978495;0,759975904883236
149;-35,5;"06";45,5266666666643;10,5846666666667;0,603156643700269
149;-35,5;"07";71,6833333333306;9,59408602150538;0,581249727204602
149;-35,5;"08";73,0066666666637;11,1636559139785;0,674750319684065
149;-35,5;"09";80,3133333333307;14,2408888888889;0,896974926342567
149;-35,5;"10";84,5199999999973;17,6796774193548;1,17120379861645
149;-35,5;"11";79,1999999999974;20,7817777777778;1,49231109518144
149;-35,5;"12";65,0433333333311;23,9650537634409;1,90876195767233
149,05;-35,5;"01";61,2233333333313;26,8795698924731;2,28446339240638
149,05;-35,5;"02";54,8333333333318;26,6502996715928;2,18029123724412
149,05;-35,5;"03";59,9299999999982;23,8609677419355;1,7383769078761
149,05;-35,5;"04";64,026666666665;19,4083333333333;1,22068428958456
149,05;-35,5;"05";53,0933333333314;14,8409677419355;0,83652335471043
149,05;-35,5;"06";35,4966666666648;11,7275555555556;0,665080946634213
149,05;-35,5;"07";51,3466666666646;10,8037634408602;0,645751019663388
149,05;-35,5;"08";53,9499999999974;12,4490322580645;0,750481134781273
149,05;-35,5;"09";66,3599999999976;15,4543333333333;0,976507886234257
149,05;-35,5;"10";68,063333333331;18,8295698924731;1,2642636222865
149,05;-35,5;"11";71,7166666666645;21,9646666666667;1,61862355411053
149,05;-35,5;"12";56,6899999999983;25,1237634408602;2,0610111038531
149,1;-35,5;"01";63,3199999999981;26,2513978494624;2,18752892333013
149,1;-35,5;"02";49,6666666666651;25,9990476190476;2,08019347742188
149,1;-35,5;"03";58,2933333333316;23,205376344086;1,65413340105805
149,1;-35,5;"04";62,8499999999984;18,7912222222222;1,16265870281392
149,1;-35,5;"05";53,9466666666648;14,2768817204301;0,799465593150867
149,1;-35,5;"06";34,2999999999983;11,1835555555556;0,635411103069782
149,1;-35,5;"07";54,419999999998;10,2503225806452;0,617728938851305
149,1;-35,5;"08";51,3599999999976;11,8575268817204;0,717222446203232
149,1;-35,5;"09";64,0299999999977;14,88;0,93951771148377
149,1;-35,5;"10";69,4866666666644;18,2678494623656;1,21937599259038
149,1;-35,5;"11";70,4366666666643;21,3653333333333;1,55405691380302
149,1;-35,5;"12";53,3833333333314;24,5239784946237;1,98036601665199
149,15;-35,5;"01";66,0199999999981;25,6097849462366;2,08849785557037
149,15;-35,5;"02";47,976666666665;25,3406937602627;1,97907995373953
149,15;-35,5;"03";58,386666666665;22,550752688172;1,57034640103899
149,15;-35,5;"04";63,5933333333316;18,172;1,10414728877445
149,15;-35,5;"05";55,2699999999981;13,7111827956989;0,761425395606346
149,15;-35,5;"06";35,0666666666647;10,6312222222222;0,603725012102061
149,15;-35,5;"07";57,5566666666646;9,69193548387097;0,588346501680151
149,15;-35,5;"08";52,493333333331;11,2565591397849;0,682551122152357
149,15;-35,5;"09";64,1199999999976;14,298;0,900556638249093
149,15;-35,5;"10";72,4633333333306;17,7030107526882;1,17302861319434
149,15;-35,5;"11";70,2433333333311;20,7661111111111;1,48871234665314
149,15;-35,5;"12";53,499999999998;23,9151612903226;1,89735396919391
149,2;-35,5;"01";NA;NA;NA
149,2;-35,5;"02";NA;NA;NA
149,2;-35,5;"03";NA;NA;NA
149,2;-35,5;"04";NA;NA;NA
149,2;-35,5;"05";NA;NA;NA
149,2;-35,5;"06";NA;NA;NA
149,2;-35,5;"07";NA;NA;NA
149,2;-35,5;"08";NA;NA;NA
149,2;-35,5;"09";NA;NA;NA
149,2;-35,5;"10";NA;NA;NA
149,2;-35,5;"11";NA;NA;NA
149,2;-35,5;"12";NA;NA;NA
149,25;-35,5;"01";NA;NA;NA
149,25;-35,5;"02";NA;NA;NA
149,25;-35,5;"03";NA;NA;NA
149,25;-35,5;"04";NA;NA;NA
149,25;-35,5;"05";NA;NA;NA
149,25;-35,5;"06";NA;NA;NA
149,25;-35,5;"07";NA;NA;NA
149,25;-35,5;"08";NA;NA;NA
149,25;-35,5;"09";NA;NA;NA
149,25;-35,5;"10";NA;NA;NA
149,25;-35,5;"11";NA;NA;NA
149,25;-35,5;"12";NA;NA;NA
149,3;-35,5;"01";NA;NA;NA
149,3;-35,5;"02";NA;NA;NA
149,3;-35,5;"03";NA;NA;NA
149,3;-35,5;"04";NA;NA;NA
